Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
21-01-2022,Koramangala,Sony World Junction,63687,39.82687887,1.5,100,100,2,177.374,57.15517922,67.17013023,84.69747953,91,Clear,Yes
21-01-2022,M.G. Road,Trinity Circle,12718,49.24966116,1.141708531,34.50024302,60.81361305,0,75.436,52.54268782,69.81409257,52.88660796,195,Clear,No
21-01-2022,M.G. Road,Anil Kumble Circle,34242,20,1.5,100,100,1,118.484,45.00789265,76.4783238,93.52634831,104,Clear,No
21-01-2022,Jayanagar,Jayanagar 4th Block,18866,36.93932441,1.082500846,60.72385413,98.28674778,0,87.732,45.54635448,76.77086645,50.90620205,109,Clear,No
21-01-2022,Hebbal,Ballari Road,10280,62.58620484,1.334447081,40.69443392,54.83326168,0,70.56,33.35398771,91.6623281,72.56470565,185,Overcast,No
21-01-2022,Yeshwanthpur,Yeshwanthpur Circle,13448,54.40696144,1.216704386,54.18798291,62.90564728,1,76.896,36.28282499,92.15258181,71.67361164,192,Clear,No
21-01-2022,Yeshwanthpur,Tumkur Road,17523,42.17153454,1.262691794,62.5853131,82.69863682,0,85.046,56.31790019,79.35957473,50.26567378,110,Clear,Yes
22-01-2022,Indiranagar,100 Feet Road,38113,42.89056687,1.5,100,100,1,126.226,53.43316495,89.69012749,58.4940503,90,Fog,No
22-01-2022,Indiranagar,CMH Road,38352,38.10591259,1.5,100,100,1,126.704,60.14779784,70.83770793,60.11270903,94,Clear,No
22-01-2022,Koramangala,Sony World Junction,14092,60.19283924,1.328732379,50.16354871,73.42241451,0,78.184,58.46512457,70.56247939,96.95342397,206,Clear,No
22-01-2022,Koramangala,Sarjapur Road,26948,41.178748,1.5,93.06604556,100,2,103.896,16.18694629,87.95795314,68.41736069,98,Clear,Yes
22-01-2022,Electronic City,Silk Board Junction,18286,42.36551784,1.129210938,68.91171707,95.31118189,0,86.572,73.0672627,99.84630694,91.27078321,112,Clear,Yes
22-01-2022,M.G. Road,Trinity Circle,56645,26.88742881,1.5,100,100,2,163.29,38.78340626,65.20322679,51.12129446,96,Clear,No
22-01-2022,M.G. Road,Anil Kumble Circle,28669,41.29749878,1.5,86.34209367,100,4,107.338,50.66652659,99.62716628,87.83650835,98,Clear,No
22-01-2022,Jayanagar,Jayanagar 4th Block,35174,40.60481399,1.5,100,100,6,120.348,41.83350398,86.99145209,83.87658069,96,Clear,No
22-01-2022,Yeshwanthpur,Yeshwanthpur Circle,16461,61.85014279,1.071742404,58.97278291,81.85671992,1,82.922,21.88099,60.76579472,88.95512932,103,Overcast,No
23-01-2022,Indiranagar,100 Feet Road,32690,31.87457263,1.5,100,100,3,115.38,13.63925464,61.26975061,71.16675721,83,Overcast,No
23-01-2022,Indiranagar,CMH Road,25259,26.9568424,1.5,79.92705765,100,1,100.518,72.81561061,84.90522134,98.66913096,99,Clear,No
23-01-2022,Whitefield,Marathahalli Bridge,33372,38.08450108,1.5,100,100,1,116.744,24.75551711,69.17463108,73.45536055,93,Clear,No
23-01-2022,Electronic City,Silk Board Junction,14390,34.57955588,1.093002397,40.56024623,69.51463061,0,78.78,57.17959457,62.50259369,60.52534698,214,Clear,No
23-01-2022,M.G. Road,Trinity Circle,11081,43.49895778,1.225363346,43.01276448,51.77648488,0,72.162,45.38561323,65.76315144,81.19992428,190,Clear,No
23-01-2022,M.G. Road,Anil Kumble Circle,51532,28.64442159,1.5,100,100,4,153.064,47.66158938,93.60432314,99.47255655,114,Clear,No
23-01-2022,Jayanagar,South End Circle,25726,45.35825238,1.5,92.94922683,100,2,101.452,18.82014195,67.85676863,97.57224128,89,Clear,No
23-01-2022,Hebbal,Ballari Road,34430,23.32220449,1.5,100,100,1,118.86,25.30968602,67.31351119,91.28554758,88,Fog,No
23-01-2022,Yeshwanthpur,Yeshwanthpur Circle,22204,49.68315585,1.070049256,77.46862562,100,2,94.408,28.42731426,60.02613563,93.53345171,109,Fog,No
24-01-2022,Indiranagar,100 Feet Road,12829,44.72668066,1.016023648,38.5925516,61.22040936,0,75.658,73.59041863,78.72276217,73.31497065,211,Clear,No
24-01-2022,Indiranagar,CMH Road,45895,48.88337778,1.5,100,100,0,141.79,24.31138607,73.61646224,75.52903787,103,Clear,No
24-01-2022,Whitefield,Marathahalli Bridge,5915,62.2469665,1.335672158,12.93025836,24.82471662,0,61.83,26.62349897,61.98457493,86.22991434,180,Clear,No
24-01-2022,Whitefield,ITPL Main Road,37716,28.85049562,1.5,100,100,2,125.432,75.0401302,75.49290072,53.30825944,101,Clear,No
24-01-2022,Koramangala,Sony World Junction,62021,36.95845247,1.5,100,100,5,174.042,29.42252758,71.26464168,98.16801602,106,Windy,No
24-01-2022,Koramangala,Sarjapur Road,13360,41.07528894,1.137354681,51.22476914,71.15484514,0,76.72,36.07562521,97.14522248,53.09042303,177,Clear,No
24-01-2022,M.G. Road,Trinity Circle,30151,31.27727516,1.5,100,100,4,110.302,10.48145736,68.49789109,83.1761797,97,Overcast,No
24-01-2022,Jayanagar,Jayanagar 4th Block,24526,38.91410277,1.073852983,78.59548575,100,1,99.052,61.44480932,81.25819657,64.39726713,100,Clear,No
24-01-2022,Jayanagar,South End Circle,19822,46.05753791,1.137583075,70.73333548,100,5,89.644,32.87562941,60.43244335,91.32755371,110,Clear,No
24-01-2022,Hebbal,Hebbal Flyover,46065,41.0211832,1.5,100,100,1,142.13,22.07667139,82.71897189,64.81788068,120,Windy,No
24-01-2022,Yeshwanthpur,Tumkur Road,7129,41.98366116,1.183171598,18.29376585,36.78470306,0,64.258,50.4342228,74.36834988,91.17761133,215,Clear,No
25-01-2022,Indiranagar,100 Feet Road,20961,20,1.336363484,64.29477393,100,2,91.922,42.13868163,72.13143563,96.62774392,105,Clear,No
25-01-2022,Indiranagar,CMH Road,24321,45.53307421,1.224875524,85.36506553,100,1,98.642,52.89570849,97.53928633,83.08888662,82,Clear,No
25-01-2022,Koramangala,Sony World Junction,29069,32.11204697,1.5,93.99462034,100,2,108.138,37.66815208,67.27115469,57.84063527,111,Clear,No
25-01-2022,Electronic City,Silk Board Junction,19060,42.44069438,1.373721646,71.86174422,96.65414357,3,88.12,57.42066499,77.13831615,86.5748232,111,Overcast,No
25-01-2022,M.G. Road,Anil Kumble Circle,25628,38.09998983,1.5,92.31091317,100,2,101.256,32.76478374,61.57077657,63.59993027,128,Fog,No
25-01-2022,Hebbal,Ballari Road,30220,31.63621337,1.5,100,100,0,110.44,75.69708484,67.24733116,81.13767016,91,Clear,No
25-01-2022,Yeshwanthpur,Yeshwanthpur Circle,16992,40.24011398,1.359185859,48.32255325,83.89103908,0,83.984,11.16147364,86.46874731,80.1224721,89,Clear,No
26-01-2022,Indiranagar,100 Feet Road,22812,43.93778506,1.015756733,77.51899732,100,0,95.624,50.82766746,60.45210146,89.36859791,94,Clear,No
26-01-2022,Whitefield,ITPL Main Road,25420,32.32358909,1.5,82.22777274,100,0,100.84,39.82848666,93.29454159,90.28244027,91,Overcast,No
26-01-2022,Koramangala,Sony World Junction,47525,31.307928,1.5,100,100,1,145.05,44.47747665,77.68428139,66.72005895,97,Clear,No
26-01-2022,Electronic City,Silk Board Junction,10387,31.544166,1.163382233,38.21727767,47.50180432,0,70.774,37.43373941,87.88654769,59.67176715,206,Overcast,No
26-01-2022,M.G. Road,Trinity Circle,23066,39.98597853,1.268953537,83.40796036,100,2,96.132,61.65656632,74.41898021,83.56354126,93,Windy,No
26-01-2022,Yeshwanthpur,Tumkur Road,17057,62.66655489,1.170994582,53.46236002,85.92731817,1,84.114,75.41031271,87.56350615,91.16366063,102,Clear,No
27-01-2022,Indiranagar,100 Feet Road,50653,27.75753468,1.5,100,100,0,151.306,18.81686375,99.1660622,83.69194491,112,Rain,No
27-01-2022,Indiranagar,CMH Road,30838,53.27680983,1.5,98.31178722,100,2,111.676,53.7731119,89.88313069,60.93569445,80,Rain,No
27-01-2022,Whitefield,Marathahalli Bridge,23141,23.85133705,1.37154382,73.77609676,100,0,96.282,15.7119104,70.34366365,51.39261204,104,Clear,No
27-01-2022,Whitefield,ITPL Main Road,24554,54.37915538,1.225567827,81.85223737,100,0,99.108,52.0638404,73.63834286,95.86340333,97,Fog,No
27-01-2022,Koramangala,Sony World Junction,45333,36.52434767,1.5,100,100,2,140.666,29.03681916,68.71565519,83.09172926,104,Clear,No
27-01-2022,Koramangala,Sarjapur Road,39089,42.08718674,1.5,100,100,3,128.178,38.14190518,89.157568,88.9910442,86,Fog,No
27-01-2022,Electronic City,Hosur Road,7170,46.34296497,1.383052659,25.21489901,35.99461328,0,64.34,48.42109611,75.19916316,80.35676404,195,Clear,No
27-01-2022,Electronic City,Silk Board Junction,11936,47.74741903,1.212748707,47.25903724,64.635689,0,73.872,66.87316747,73.07764097,65.28719787,196,Rain,No
27-01-2022,M.G. Road,Trinity Circle,39649,24.74247316,1.5,100,100,5,129.298,11.79827514,71.38165543,72.15168532,103,Clear,No
27-01-2022,Jayanagar,Jayanagar 4th Block,30365,58.20040722,1.5,92.93730981,100,0,110.73,50.99113787,81.77379551,61.6870396,104,Clear,No
27-01-2022,Hebbal,Hebbal Flyover,21672,47.38829386,1.323969768,73.90260438,100,2,93.344,23.29552955,88.06953096,77.82323187,96,Clear,No
27-01-2022,Hebbal,Ballari Road,26920,47.30000573,1.5,93.24659138,100,3,103.84,27.56153699,64.8178936,79.22715566,80,Clear,No
28-01-2022,Indiranagar,100 Feet Road,22144,42.60623148,1.353309441,72.10984644,100,3,94.288,66.96063406,97.62015812,82.43826931,124,Clear,No
28-01-2022,Indiranagar,CMH Road,33499,31.38411419,1.5,100,100,2,116.998,48.66562965,83.80918931,93.59565306,102,Overcast,No
28-01-2022,Whitefield,Marathahalli Bridge,23387,53.03919331,1.118530321,70.82605581,100,2,96.774,75.76980123,90.2053447,79.33119591,111,Clear,No
28-01-2022,Koramangala,Sarjapur Road,61743,20,1.5,100,100,4,173.486,78.77648906,63.44528556,90.71933896,93,Clear,No
28-01-2022,Electronic City,Silk Board Junction,17296,53.07444718,1.086533111,56.50488025,81.96362711,2,84.592,34.71720223,91.99133458,77.73435124,111,Fog,No
28-01-2022,M.G. Road,Trinity Circle,61089,43.89037122,1.5,100,100,1,172.178,14.17109681,84.17437279,88.18461347,101,Rain,Yes
28-01-2022,M.G. Road,Anil Kumble Circle,24965,39.51833644,1.154682823,74.23967078,100,2,99.93,68.74026256,65.8130677,75.28483719,80,Clear,No
28-01-2022,Jayanagar,South End Circle,44414,40.96397069,1.5,100,100,2,138.828,21.89209513,65.07777655,56.16418896,100,Clear,No
28-01-2022,Yeshwanthpur,Yeshwanthpur Circle,12421,46.02074916,1.001674977,44.81202001,63.52319517,0,74.842,44.27508532,76.61772002,51.20025224,193,Clear,No
29-01-2022,Indiranagar,100 Feet Road,21212,39.33871411,1.038786268,64.28729942,100,1,92.424,43.2562911,96.89737135,53.63674739,93,Fog,No
29-01-2022,Indiranagar,CMH Road,46015,40.95644058,1.5,100,100,3,142.03,61.1609242,76.80044017,78.91798816,111,Overcast,Yes
29-01-2022,Whitefield,ITPL Main Road,17369,56.04070609,1.20784467,67.82719284,83.19717314,1,84.738,19.31068592,66.34947053,97.46365531,96,Clear,No
29-01-2022,Koramangala,Sony World Junction,41459,37.63546741,1.5,100,100,1,132.918,61.95899746,61.00796379,67.74159278,109,Clear,No
29-01-2022,Koramangala,Sarjapur Road,47061,49.66540859,1.5,100,100,1,144.122,51.95095009,80.54831421,64.4092263,93,Clear,No
29-01-2022,Electronic City,Silk Board Junction,18698,37.43236023,1.220212672,60.47397715,93.70377021,1,87.396,11.57951582,94.46659539,78.85585412,114,Overcast,No
29-01-2022,M.G. Road,Trinity Circle,46919,37.86955854,1.5,100,100,1,143.838,48.85936507,83.51966518,71.32498736,103,Clear,No
29-01-2022,M.G. Road,Anil Kumble Circle,24561,29.36910502,1.32474645,72.14724272,100,3,99.122,20.76485939,95.44685176,72.92592811,102,Rain,No
29-01-2022,Hebbal,Hebbal Flyover,38893,39.50891375,1.5,100,100,3,127.786,63.06282947,90.4002218,65.62990125,97,Windy,No
29-01-2022,Yeshwanthpur,Yeshwanthpur Circle,23280,55.54412112,1.38625559,75.47110672,100,3,96.56,45.31191592,72.48758946,71.37332641,104,Clear,No
29-01-2022,Yeshwanthpur,Tumkur Road,14218,45.75759343,1.148092874,52.41891182,75.05995289,1,78.436,76.94043171,75.06705762,66.96203306,172,Clear,No
30-01-2022,Indiranagar,100 Feet Road,46490,42.17283581,1.5,100,100,1,142.98,58.32259928,97.80096258,84.12702394,95,Rain,No
30-01-2022,Indiranagar,CMH Road,24746,48.1237821,1.054920013,91.53440171,100,4,99.492,70.09545182,65.26747614,85.25204532,107,Clear,No
30-01-2022,Whitefield,Marathahalli Bridge,7796,63.06516211,1.339639208,23.65460949,35.66278589,1,65.592,23.24370547,88.81535994,75.55568192,204,Overcast,No
30-01-2022,Koramangala,Sony World Junction,64872,45.57368305,1.5,100,100,1,179.744,38.54446241,95.45521448,52.35983508,104,Clear,No
30-01-2022,Koramangala,Sarjapur Road,41932,31.97038623,1.5,100,100,2,133.864,34.08641325,80.82175349,72.03324417,114,Clear,No
30-01-2022,Electronic City,Silk Board Junction,6995,62.0317261,1.166058262,21.76051134,37.82563921,0,63.99,67.41773233,85.94988456,70.94848869,198,Fog,No
30-01-2022,M.G. Road,Trinity Circle,38991,35.21060198,1.5,100,100,0,127.982,24.29694745,76.74780573,60.98174643,112,Clear,No
30-01-2022,M.G. Road,Anil Kumble Circle,38640,42.40407122,1.5,100,100,1,127.28,53.49314369,88.74872453,55.53017994,92,Clear,Yes
30-01-2022,Jayanagar,Jayanagar 4th Block,33230,20,1.5,100,100,2,116.46,64.46324145,78.42934401,99.44202707,108,Clear,No
30-01-2022,Hebbal,Hebbal Flyover,25736,29.8286292,1.5,92.16405208,100,1,101.472,31.5473405,69.64660857,61.67836805,81,Clear,No
30-01-2022,Hebbal,Ballari Road,15848,44.13930307,1.042720282,61.89472425,74.84226945,0,81.696,30.86463408,72.81605145,58.21434216,109,Rain,No
30-01-2022,Yeshwanthpur,Yeshwanthpur Circle,29940,30.32177817,1.5,100,100,3,109.88,69.77600175,60.52915252,75.58902283,116,Overcast,No
30-01-2022,Yeshwanthpur,Tumkur Road,11222,28.99728895,1.21782213,30.60426193,58.02246664,0,72.444,31.72159375,80.13380522,89.82202808,210,Clear,No
31-01-2022,Indiranagar,100 Feet Road,22992,44.05376207,1.10959524,85.75298935,100,1,95.984,22.53664575,75.68871174,97.3889849,88,Clear,No
31-01-2022,Indiranagar,CMH Road,39591,20.23932908,1.5,100,100,5,129.182,33.43523293,72.54812499,81.7822661,96,Clear,No
31-01-2022,Whitefield,Marathahalli Bridge,14771,37.90211008,1.119959037,52.09256808,74.86445485,1,79.542,67.67983563,68.16350645,73.45203738,214,Clear,No
31-01-2022,Whitefield,ITPL Main Road,22903,43.4870078,1.243925105,71.15940965,100,0,95.806,20.30142758,71.91908942,54.48797503,116,Clear,No
31-01-2022,Koramangala,Sony World Junction,62650,26.92860017,1.5,100,100,2,175.3,21.63605534,96.65956604,66.39190994,96,Clear,No
31-01-2022,M.G. Road,Trinity Circle,22934,43.03719349,1.297562075,84.83082729,100,3,95.868,34.61549106,96.38193892,78.44777416,108,Clear,No
31-01-2022,Jayanagar,Jayanagar 4th Block,27478,40.71408388,1.5,96.42587908,100,2,104.956,38.13133899,86.95024919,72.51751929,108,Rain,No
31-01-2022,Hebbal,Ballari Road,19766,61.64801829,1.086412576,75.23209047,100,4,89.532,59.50952383,70.0869151,72.33632344,86,Clear,Yes
31-01-2022,Yeshwanthpur,Tumkur Road,21544,57.14973511,1.0612578,76.37566208,100,4,93.088,55.39251898,62.73762837,94.86986592,86,Overcast,No
01-02-2022,Indiranagar,100 Feet Road,34763,44.13473732,1.5,100,100,2,119.526,40.12425727,66.61999099,85.33020645,101,Clear,No
01-02-2022,Indiranagar,CMH Road,26233,36.8641617,1.5,90.78188228,100,4,102.466,13.69786805,89.04339406,56.0651499,94,Clear,No
01-02-2022,Whitefield,Marathahalli Bridge,16695,45.86697699,1.291052455,64.10207514,86.09712058,0,83.39,23.44163584,86.66742608,81.1689783,103,Clear,No
01-02-2022,Koramangala,Sony World Junction,67693,27.2538503,1.5,100,100,4,185.386,32.95187958,89.48529656,51.83564717,99,Overcast,Yes
01-02-2022,Koramangala,Sarjapur Road,42409,34.68796511,1.5,100,100,2,134.818,40.04046444,62.99583368,55.30801768,111,Clear,No
01-02-2022,Electronic City,Silk Board Junction,21532,42.87421372,1.104963351,70.20758568,100,3,93.064,32.08732265,64.26494476,68.33991603,85,Windy,No
01-02-2022,M.G. Road,Anil Kumble Circle,41586,20.83772944,1.5,100,100,2,133.172,74.72492538,62.24897179,74.28171492,116,Clear,No
01-02-2022,Jayanagar,Jayanagar 4th Block,38802,63.14654444,1.5,100,100,3,127.604,57.818,97.30266835,78.78326265,87,Fog,No
01-02-2022,Yeshwanthpur,Tumkur Road,15527,56.2737401,1.120386528,45.43756211,80.19951088,0,81.054,25.80526865,84.66487913,52.01669261,95,Clear,No
02-02-2022,Indiranagar,100 Feet Road,25267,28.01800325,1.5,82.73344652,100,0,100.534,12.4101916,77.83302199,90.83276216,114,Clear,No
02-02-2022,Indiranagar,CMH Road,43605,49.20504287,1.5,100,100,4,137.21,65.85986247,89.54184214,53.18972781,97,Clear,No
02-02-2022,Koramangala,Sarjapur Road,64219,33.1311417,1.5,100,100,1,178.438,62.93345639,75.75020566,80.41056884,98,Clear,Yes
02-02-2022,Electronic City,Hosur Road,16635,34.60193469,1.159993207,46.59783687,84.00807248,1,83.27,51.84656094,86.5895682,70.96673402,106,Clear,Yes
02-02-2022,M.G. Road,Trinity Circle,13154,44.57631589,1.168294625,43.88557477,69.86930158,1,76.308,65.84632769,94.57465066,72.84440359,199,Windy,No
02-02-2022,M.G. Road,Anil Kumble Circle,48936,34.654782,1.5,100,100,3,147.872,13.82272122,98.87381205,75.63076221,94,Overcast,No
02-02-2022,Jayanagar,Jayanagar 4th Block,19972,37.88026773,1.188650546,61.12296541,96.52185,0,89.944,75.7947061,73.7210685,99.4062038,100,Overcast,No
02-02-2022,Hebbal,Ballari Road,9027,54.82319483,1.073720559,20.8772376,40.35346712,1,68.054,42.74044312,84.23587261,71.41759003,221,Clear,No
02-02-2022,Yeshwanthpur,Yeshwanthpur Circle,26775,42.34598128,1.5,91.55139508,100,3,103.55,77.12103112,65.71257218,78.9914788,93,Clear,No
02-02-2022,Yeshwanthpur,Tumkur Road,22482,20,1.103516963,71.26914262,100,3,94.964,49.95977554,96.38381564,50.30919113,84,Windy,No
03-02-2022,Indiranagar,100 Feet Road,27713,30.18234029,1.5,97.03987423,100,2,105.426,38.39516816,66.76647575,98.87282816,112,Rain,No
03-02-2022,Indiranagar,CMH Road,36829,35.08556081,1.5,100,100,1,123.658,36.91610696,73.87835802,71.59035476,109,Fog,No
03-02-2022,Whitefield,Marathahalli Bridge,28961,27.78815443,1.5,96.62672515,100,0,107.922,55.38082691,80.44375286,72.27589072,113,Clear,No
03-02-2022,Koramangala,Sarjapur Road,12738,35.9780956,1.346824073,37.33990605,68.35734228,1,75.476,34.36363688,95.82222963,98.33111104,198,Clear,No
03-02-2022,Electronic City,Hosur Road,13279,32.78922536,1.126253286,44.08372859,64.60233582,0,76.558,31.66286844,98.99617091,70.55567085,198,Windy,No
03-02-2022,M.G. Road,Trinity Circle,39786,28.90063706,1.5,100,100,2,129.572,12.12476639,93.75251455,73.01645253,91,Windy,Yes
03-02-2022,M.G. Road,Anil Kumble Circle,27628,56.85711665,1.5,84.60620318,100,1,105.256,38.78010355,88.1612581,60.87264661,96,Windy,No
03-02-2022,Jayanagar,South End Circle,7862,36.07170403,1.20237032,31.76122487,42.89322939,1,65.724,58.10640404,72.5133679,53.04527716,208,Clear,No
03-02-2022,Yeshwanthpur,Yeshwanthpur Circle,26137,20,1.5,91.66370387,100,3,102.274,74.05689181,66.25448567,87.58990818,102,Clear,No
04-02-2022,Indiranagar,100 Feet Road,36972,57.78243071,1.5,100,100,2,123.944,45.28929893,72.91239174,62.90538216,99,Overcast,No
04-02-2022,Indiranagar,CMH Road,25298,40.8177896,1.5,89.68195902,100,4,100.596,47.00951239,61.37507433,81.9481511,83,Clear,No
04-02-2022,Whitefield,Marathahalli Bridge,22498,49.3850177,1.041725235,67.90364299,100,0,94.996,42.70826972,64.26847276,82.47780034,113,Rain,Yes
04-02-2022,Whitefield,ITPL Main Road,7392,40.95638007,1.104019216,22.34116111,41.38982784,1,64.784,59.72460505,64.50012522,86.79602032,190,Clear,No
04-02-2022,Koramangala,Sony World Junction,32160,44.42788514,1.5,100,100,1,114.32,67.52875259,85.85239735,82.36710672,87,Windy,No
04-02-2022,Koramangala,Sarjapur Road,16081,40.43613539,1.280599641,52.79020645,75.95601535,0,82.162,42.83174578,97.14222132,82.05430518,94,Clear,No
04-02-2022,M.G. Road,Trinity Circle,42766,44.45869644,1.5,100,100,0,135.532,55.88569803,61.59188509,79.88411678,98,Clear,No
04-02-2022,Jayanagar,Jayanagar 4th Block,27932,20,1.5,86.95652968,100,3,105.864,69.06101549,77.52176304,67.11975616,101,Fog,No
04-02-2022,Jayanagar,South End Circle,20299,47.96576939,1.006999286,58.64342623,100,1,90.598,34.47300792,83.8538599,63.71064446,104,Fog,No
04-02-2022,Hebbal,Hebbal Flyover,21700,49.17680752,1.385093034,74.90027568,100,0,93.4,66.89956801,83.15025905,80.91425105,109,Overcast,Yes
04-02-2022,Yeshwanthpur,Tumkur Road,21598,44.19051794,1.013369429,73.58919021,100,1,93.196,26.47682833,79.77483244,95.7417475,91,Fog,No
05-02-2022,Indiranagar,CMH Road,34232,30.41361364,1.5,100,100,2,118.464,38.38301734,99.36357856,64.61244784,94,Clear,No
05-02-2022,Whitefield,ITPL Main Road,33173,27.57225155,1.5,100,100,4,116.346,23.18117674,72.14940185,54.65087046,88,Clear,No
05-02-2022,Koramangala,Sony World Junction,27712,40.41645688,1.5,84.3255341,100,4,105.424,57.39869844,87.3068461,81.43670075,93,Clear,No
05-02-2022,Koramangala,Sarjapur Road,64361,46.99875484,1.5,100,100,2,178.722,17.49203939,91.22797217,95.50980621,96,Clear,No
05-02-2022,Jayanagar,Jayanagar 4th Block,32454,43.51477238,1.5,99.52569226,100,3,114.908,60.35717089,61.12486025,68.76606729,104,Overcast,No
05-02-2022,Hebbal,Hebbal Flyover,29267,39.34296076,1.5,100,100,1,108.534,56.40018513,98.61794538,95.79071741,100,Clear,No
05-02-2022,Yeshwanthpur,Yeshwanthpur Circle,13430,40.01234813,1.326382316,42.33297881,63.03396967,0,76.86,78.6968334,85.18734381,70.80804732,215,Clear,Yes
